# First field is # dimensions of each datapoint, 2nd is gesture class, Next fields are raw time series in order t_f1[0], t_f2[0], t_f3[0] etc. where f1, f2, etc are features and [0] is time
1,1,0.0,0.0,0.0,-0.02874755859375,0.0,-0.05450439453125,0.0,0.057037353515625,0.0,0.076568603515625,0.0,-0.02789306640625,-0.052154541015625,0.0,-0.058135986328125,0.0,0.0,-0.2503662109375,0.0,0.0,0.0,0.0,0.05255126953125,0.0,-0.256378173828125,0.0,0.039459228515625,0.0,0.0,0.111114501953125,0.0,-0.624267578125,0.0,0.0,0.0,0.090728759765625,0.0,-0.3580322265625,0.0,-0.318572998046875,0.0,0.0,-0.273529052734375,0.0,-0.6092529296875,0.0,0.0,-0.23406982421875,0.0,0.0,-0.04486083984375,0.0,0.0,-0.4058837890625,-0.157257080078125,0.0,-0.14117431640625,0.0,-0.102996826171875,0.0,-0.0433349609375,0.0,0.0,-0.04827880859375,0.0,0.0,0.0,-0.1158447265625,0.0,-0.017608642578125,0.0,0.0,0.0,0.028076171875,0.0,0.0,0.0,
1,1,0.0,0.0,0.0,0.0,-0.02874755859375,0.0,0.0,-0.011383056640625,0.0,-0.05450439453125,0.0,0.057037353515625,0.0,0.076568603515625,0.0,0.0,-0.02789306640625,0.0,-0.058135986328125,0.0,-0.2503662109375,0.0,0.05255126953125,0.0,-0.256378173828125,0.0,0.039459228515625,0.0,0.0,0.111114501953125,0.0,-0.624267578125,0.0,0.0,-0.318572998046875,0.0,0.0,-0.6092529296875,0.0,-0.23406982421875,0.0,-0.04486083984375,0.0,0.0,-0.4058837890625,0.0,0.0,-0.14117431640625,0.0,-0.0433349609375,0.0,-0.1158447265625,0.0,-0.017608642578125,0.0,0.028076171875,
1,1,0.0,-0.02874755859375,0.0,-0.0081787109375,0.0,-0.05450439453125,0.0,0.057037353515625,0.0,0.0,0.076568603515625,0.0,-0.02789306640625,0.0,-0.058135986328125,0.038604736328125,0.0,0.0,-0.2503662109375,0.0,0.05255126953125,0.0,0.0,-0.256378173828125,0.0,0.0,-0.1220703125,0.0,0.039459228515625,0.0,0.111114501953125,0.0,0.0,-0.624267578125,0.0,0.0,-0.318572998046875,0.0,0.0,-0.6092529296875,0.0,-0.23406982421875,0.1546630859375,0.0,0.0,-0.04486083984375,0.0,-0.4058837890625,0.0,0.0,-0.14117431640625,0.0,0.0,0.0,-0.01995849609375,0.0,-0.0433349609375,0.0,0.0,-0.1158447265625,0.0,-0.017608642578125,0.0,0.0,0.028076171875,0.0,0.024871826171875,0.0,0.0,0.0,-0.064361572265625,
1,2,0.0,0.0,0.0,0.0,-0.040069580078125,0.0,-0.010467529296875,0.0,0.110595703125,0.0,0.11407470703125,0.0,-0.15155029296875,0.0,-0.03485107421875,0.0,-0.191619873046875,0.0,-0.188995361328125,0.0,0.0,-0.3544921875,0.0,0.0,-0.220367431640625,0.0,0.0,0.2020263671875,0.0,0.0,0.247314453125,0.0,0.17156982421875,0.0,-0.082763671875,0.0,-0.269134521484375,0.0,0.0,0.0,0.0,-0.090606689453125,0.0,0.096649169921875,0.0,0.276947021484375,0.0,0.0714111328125,0.0,0.0,-0.06707763671875,0.0,0.0,0.0,0.0,0.0,0.011322021484375,0.0,0.060943603515625,0.0,0.65667724609375,0.0,0.0,-0.084503173828125,0.0,-0.240386962890625,0.0,0.102752685546875,0.0,0.0,0.312652587890625,0.0,0.0,0.0,0.1619873046875,0.0,0.23687744140625,0.0,0.2664794921875,0.0,-0.010467529296875,0.0,0.0,0.12017822265625,-0.113250732421875,0.0,-0.06011962890625,0.0,-0.00262451171875,0.0,0.195953369140625,0.0,0.21160888671875,0.0,0.0,-0.088836669921875,0.0,0.35272216796875,0.0,0.0,0.47027587890625,0.0,0.0,0.124542236328125,0.0,0.015655517578125,0.0,-0.10015869140625,0.0,0.0,0.157623291015625,0.0,-0.0322265625,0.0,0.0,0.0,-0.042694091796875,0.0,-0.062713623046875,0.0,0.1619873046875,0.0,-0.135894775390625,0.0,0.0,-0.04443359375,0.0,-0.140228271484375,0.0,0.08795166015625,0.0,-0.136749267578125,0.0,0.0,-0.2586669921875,0.0,-0.130645751953125,0.034820556640625,0.0,0.027862548828125,0.0,0.0,0.0,0.0,0.0,-0.036590576171875,
1,2,0.0,0.0,0.0,0.0,-0.040069580078125,0.0,0.110595703125,0.0,0.11407470703125,0.0,-0.15155029296875,0.0,-0.220367431640625,0.0,0.2020263671875,0.0,0.247314453125,0.0,0.17156982421875,0.0,0.0,-0.082763671875,0.0,0.0,-0.269134521484375,0.0,0.096649169921875,0.0,0.276947021484375,0.0,0.0,0.0714111328125,0.0,-0.06707763671875,0.0,0.65667724609375,0.0,-0.240386962890625,0.0,0.0,0.102752685546875,0.0,0.0,0.312652587890625,0.0,0.0,0.1619873046875,0.0,0.2664794921875,0.0,-0.010467529296875,0.0,0.0,0.12017822265625,0.0,-0.06011962890625,0.0,0.21160888671875,0.0,-0.088836669921875,0.0,0.35272216796875,0.0,0.157623291015625,0.0,0.311767578125,0.0,-0.0322265625,0.0,0.452880859375,0.0,-0.00958251953125,0.0,-0.042694091796875,0.0,-0.135894775390625,0.0,0.0,-0.04443359375,0.0,0.0,-0.130645751953125,0.0,0.027862548828125,0.0,0.0,-0.036590576171875,
1,2,0.0,0.0,0.0,-0.040069580078125,0.0,0.0,0.110595703125,0.03045654296875,0.0,0.0,0.11407470703125,0.0,-0.15155029296875,0.0,0.0,-0.220367431640625,0.10101318359375,0.0,0.0,0.2020263671875,0.0,0.0,0.247314453125,0.0,0.0,0.17156982421875,0.0,0.0,-0.082763671875,0.0,0.0,-0.269134521484375,0.0,0.096649169921875,0.0,0.0,0.276947021484375,0.0,0.0714111328125,0.0,0.0,-0.06707763671875,0.0,0.65667724609375,0.0,-0.240386962890625,-0.314422607421875,0.0,0.102752685546875,0.0,0.312652587890625,0.0,0.1619873046875,0.23687744140625,0.0,0.2664794921875,0.0,-0.010467529296875,0.0,0.12017822265625,0.0,0.0,-0.06011962890625,0.0,0.21160888671875,0.0,-0.088836669921875,0.0,0.0,0.35272216796875,0.0,0.157623291015625,0.0,0.0,-0.0322265625,0.0,0.452880859375,0.0,-0.00958251953125,0.0,-0.042694091796875,0.0,0.0,-0.135894775390625,0.15325927734375,0.0,-0.04443359375,0.0,0.0,-0.130645751953125,0.0,0.027862548828125,0.0,0.0,-0.036590576171875,0.0,0.0,0.0,
1,2,0.0,0.0,0.0,0.0,-0.040069580078125,0.0,0.110595703125,0.0,0.0,0.11407470703125,0.0,0.0,-0.15155029296875,0.0,0.0,-0.220367431640625,0.0,0.0,0.2020263671875,0.0,0.0,0.247314453125,0.21685791015625,0.0,0.17156982421875,0.0,0.2464599609375,0.0,-0.082763671875,0.0,-0.269134521484375,0.0,0.096649169921875,0.0,0.0,0.276947021484375,0.0,0.0714111328125,0.0,-0.06707763671875,0.0,0.0,0.65667724609375,0.0,0.0,0.0,-0.240386962890625,-0.07403564453125,0.0,0.102752685546875,0.0,0.0,0.312652587890625,0.0,0.0,0.1619873046875,0.0,0.0,0.2664794921875,0.0,0.0,-0.010467529296875,0.0,0.12017822265625,0.0,-0.06011962890625,0.0,0.0,0.21160888671875,0.0,0.0,-0.088836669921875,0.0,0.0,0.35272216796875,0.0,0.157623291015625,0.311767578125,0.0,-0.0322265625,0.0,0.0,-0.042694091796875,0.0,0.0,-0.135894775390625,0.0,0.0,0.012176513671875,0.0,0.15325927734375,0.0,-0.04443359375,0.0,0.0,-0.130645751953125,0.0,0.0,0.027862548828125,0.0,-0.036590576171875,
1,2,0.0,0.0,0.0,0.0,0.02349853515625,0.0,-0.040069580078125,0.0,0.0,0.060089111328125,0.0,0.0,0.0,0.095794677734375,0.0,0.110595703125,0.114959716796875,0.0,0.0,0.0,0.0,0.0,0.11407470703125,0.0,0.0,-0.15155029296875,0.0,0.0,-0.220367431640625,0.0,0.0,0.2020263671875,0.0,0.0,0.247314453125,0.0,0.0,0.17156982421875,0.0,-0.082763671875,0.0,0.0,-0.269134521484375,0.0,0.0,0.0,0.096649169921875,0.0,0.0,0.276947021484375,0.0,0.0714111328125,0.0,-0.06707763671875,0.0,0.0,0.65667724609375,0.0,-0.240386962890625,0.0,0.10711669921875,0.0,0.102752685546875,0.0,0.312652587890625,0.0,0.0,0.1619873046875,0.0,0.2664794921875,0.0,0.0,-0.010467529296875,0.0,0.12017822265625,0.0,0.0,-0.06011962890625,0.0,0.0,0.21160888671875,0.0,-0.088836669921875,0.0,0.0,0.35272216796875,0.0,0.157623291015625,0.0,-0.0322265625,0.452880859375,0.131500244140625,0.0,0.0,-0.042694091796875,0.0,0.0,-0.135894775390625,-0.195098876953125,0.0,0.0,-0.04443359375,0.0,0.0,-0.130645751953125,0.0,0.0,0.027862548828125,0.037445068359375,0.0,0.0,-0.036590576171875,0.0,0.0,
1,3,0.0,-6.40869140625E-4,0.0,0.0,0.0,0.03643798828125,0.0,0.0,-0.010223388671875,-0.048828125,0.0,0.008331298828125,0.0,0.0,0.058074951171875,0.0,0.01171875,0.0,0.0,0.03955078125,0.0,0.0,0.022247314453125,0.0,0.051910400390625,0.0,-0.099822998046875,0.0,-0.149871826171875,0.0,0.2623291015625,0.0,-0.2110595703125,0.0,0.171173095703125,0.152313232421875,0.0,-0.310882568359375,0.0,-0.120513916015625,0.0,0.0,-0.070465087890625,0.0,0.33123779296875,0.0,0.253997802734375,0.0,-0.11187744140625,0.0,0.0,0.0,-0.928863525390625,0.0,-0.0970458984375,-0.0423583984375,0.0,0.614593505859375,0.0,-0.44281005859375,0.0,-0.15728759765625,0.0,-0.15728759765625,0.0,-0.045135498046875,0.0,0.0,0.0,-0.0330810546875,0.0,-0.0330810546875,0.0,0.0,0.0,-0.05780029296875,0.0,0.0,-0.030609130859375,0.0,0.0,0.0,3.0517578125E-4,0.0,0.0,0.02593994140625,0.0,-0.007110595703125,0.0,0.023468017578125,
1,3,0.0,-6.40869140625E-4,0.0,0.03643798828125,0.0,-0.010223388671875,0.0,0.0,0.008331298828125,0.027496337890625,0.0,0.0,0.058074951171875,0.0,0.051910400390625,0.0,-0.099822998046875,0.0,-0.149871826171875,-0.015167236328125,0.0,0.0,-0.2110595703125,0.0,-0.310882568359375,0.0,-0.11187744140625,0.0,0.0,-0.0970458984375,0.0,0.614593505859375,0.0,-0.15728759765625,0.0,0.0,-0.045135498046875,0.0,-0.0330810546875,0.0,-0.030609130859375,0.0,0.02593994140625,-0.05780029296875,0.0,0.0,-0.007110595703125,0.047271728515625,0.0,0.0,0.023468017578125,0.0,
